Date,regime,regime_name,weight,confidence
2021-06-07,3,Low-vol Rally,0.5,1.0
2021-06-08,3,Low-vol Rally,0.5,1.0
2021-06-09,3,Low-vol Rally,0.5,1.0
2021-06-10,3,Low-vol Rally,0.5,1.0
2021-06-11,3,Low-vol Rally,0.5,1.0
2021-06-14,3,Low-vol Rally,0.5,1.0
2021-06-15,3,Low-vol Rally,0.5,1.0
2021-06-16,3,Low-vol Rally,0.5,1.0
2021-06-17,3,Low-vol Rally,0.5,1.0
2021-06-18,3,Low-vol Rally,0.5,1.0
2021-06-21,3,Low-vol Rally,0.5,1.0
2021-06-22,3,Low-vol Rally,0.5,1.0
2021-06-23,3,Low-vol Rally,0.5,1.0
2021-06-24,3,Low-vol Rally,0.5,1.0
2021-06-25,3,Low-vol Rally,0.5,1.0
2021-06-28,3,Low-vol Rally,0.5,1.0
2021-06-29,3,Low-vol Rally,0.5,1.0
2021-06-30,3,Low-vol Rally,0.5,1.0
2021-07-01,3,Low-vol Rally,0.5,1.0
2021-07-02,3,Low-vol Rally,0.5,1.0
2021-07-06,3,Low-vol Rally,0.5,1.0
2021-07-07,3,Low-vol Rally,0.5,1.0
2021-07-08,3,Low-vol Rally,0.5,1.0
2021-07-09,3,Low-vol Rally,0.5,1.0
2021-07-12,3,Low-vol Rally,0.5,1.0
2021-07-13,3,Low-vol Rally,0.5,1.0
2021-07-14,3,Low-vol Rally,0.5,1.0
2021-07-15,3,Low-vol Rally,0.5,1.0
2021-07-16,3,Low-vol Rally,0.5,1.0
2021-07-19,3,Low-vol Rally,0.5,1.0
2021-07-20,3,Low-vol Rally,0.5,1.0
2021-07-21,3,Low-vol Rally,0.5,1.0
2021-07-22,3,Low-vol Rally,0.5,1.0
2021-07-23,3,Low-vol Rally,0.5,1.0
2021-07-26,3,Low-vol Rally,0.5,1.0
2021-07-27,3,Low-vol Rally,0.5,1.0
2021-07-28,3,Low-vol Rally,0.5,1.0
2021-07-29,3,Low-vol Rally,0.5,1.0
2021-07-30,3,Low-vol Rally,0.5,1.0
2021-08-02,3,Low-vol Rally,0.5,1.0
2021-08-03,3,Low-vol Rally,0.5,1.0
2021-08-04,3,Low-vol Rally,0.5,1.0
2021-08-05,3,Low-vol Rally,0.5,1.0
2021-08-06,3,Low-vol Rally,0.5,1.0
2021-08-09,3,Low-vol Rally,0.5,1.0
2021-08-10,3,Low-vol Rally,0.5,1.0
2021-08-11,3,Low-vol Rally,0.5,1.0
2021-08-12,3,Low-vol Rally,0.5,1.0
2021-08-13,3,Low-vol Rally,0.5,1.0
2021-08-16,3,Low-vol Rally,0.5,1.0
2021-08-17,3,Low-vol Rally,0.5,1.0
2021-08-18,3,Low-vol Rally,0.5,1.0
2021-08-19,3,Low-vol Rally,0.5,1.0
2021-08-20,3,Low-vol Rally,0.5,1.0
2021-08-23,3,Low-vol Rally,0.5,1.0
2021-08-24,3,Low-vol Rally,0.5,1.0
2021-08-25,3,Low-vol Rally,0.5,1.0
2021-08-26,3,Low-vol Rally,0.5,1.0
2021-08-27,3,Low-vol Rally,0.5,1.0
2021-08-30,3,Low-vol Rally,0.5,1.0
2021-08-31,3,Low-vol Rally,0.5,1.0
2021-09-01,3,Low-vol Rally,0.5,1.0
2021-09-02,3,Low-vol Rally,0.5,1.0
2021-09-03,3,Low-vol Rally,0.5,1.0
2021-09-07,3,Low-vol Rally,0.5,1.0
2021-09-08,3,Low-vol Rally,0.5,1.0
2021-09-09,3,Low-vol Rally,0.5,1.0
2021-09-10,3,Low-vol Rally,0.5,1.0
2021-09-13,3,Low-vol Rally,0.5,1.0
2021-09-14,3,Low-vol Rally,0.5,1.0
2021-09-15,3,Low-vol Rally,0.5,0.9999999997162377
2021-09-16,3,Low-vol Rally,0.5,0.9999996833903925
2021-09-17,3,Low-vol Rally,0.5,0.9979840982211718
2021-09-20,0,Crisis,0.0,0.9886061309494096
2021-09-21,0,Crisis,0.0,0.9986737521209833
2021-09-22,0,Crisis,0.0,0.9999634239825209
2021-09-23,0,Crisis,0.0,0.9999805557016359
2021-09-24,0,Crisis,0.0,0.9998343649133008
2021-09-27,0,Crisis,0.0,0.9986286532988994
2021-09-28,0,Crisis,0.0,0.9999998774546914
2021-09-29,0,Crisis,0.0,0.9999999133760904
2021-09-30,0,Crisis,0.0,0.9999999789106371
2021-10-01,0,Crisis,0.0,0.9999997513587313
2021-10-04,0,Crisis,0.0,0.9999992206397418
2021-10-05,0,Crisis,0.0,0.9999859262615166
2021-10-06,0,Crisis,0.0,0.996377899282178
2021-10-07,0,Crisis,0.0,0.676161510510172
2021-10-08,0,Crisis,0.0,0.6548225529441977
2021-10-11,0,Crisis,0.0,0.778916138441158
2021-10-12,0,Crisis,0.0,0.9537388294539464
2021-10-13,0,Crisis,0.0,0.964563016574462
2021-10-14,0,Crisis,0.0,0.830310692986786
2021-10-15,6,High-vol Rally,1.0,0.9990786927695797
2021-10-18,6,High-vol Rally,1.0,0.999989917960085
2021-10-19,6,High-vol Rally,1.0,0.9995160322978078
2021-10-20,6,High-vol Rally,1.0,0.9102026756490906
2021-10-21,4,Low-vol Rally,0.5,0.816493453372138
2021-10-22,4,Low-vol Rally,0.5,0.9994315223359239
2021-10-25,4,Low-vol Rally,0.5,0.999995611264775
2021-10-26,4,Low-vol Rally,0.5,0.9999999932770152
2021-10-27,4,Low-vol Rally,0.5,0.9999995488725398
2021-10-28,4,Low-vol Rally,0.5,0.9999998900566485
