Date,regime,regime_name,weight,confidence
2021-06-03,3,Low-vol Rally,0.5,0.9855352575283789
2021-06-04,3,Low-vol Rally,0.5,0.88256359680523
2021-06-07,1,Transition,0.5,0.6792666787095305
2021-06-08,1,Transition,0.5,0.9914098963888687
2021-06-09,1,Transition,0.5,0.9996097062827645
2021-06-10,1,Transition,0.5,0.9999179236453056
2021-06-11,1,Transition,0.5,0.9999504404862135
2021-06-14,1,Transition,0.5,0.9999873560226572
2021-06-15,1,Transition,0.5,0.9999895596937893
2021-06-16,1,Transition,0.5,0.9999888052651814
2021-06-17,1,Transition,0.5,0.9994879832646115
2021-06-18,1,Transition,0.5,0.9839110747768415
2021-06-21,2,High-vol Rally,0.5,0.6842181065330007
2021-06-22,2,High-vol Rally,0.5,0.8860976725673965
2021-06-23,2,High-vol Rally,0.5,0.9410266261917833
2021-06-24,2,High-vol Rally,0.5,0.9938090759941375
2021-06-25,2,High-vol Rally,0.5,0.9968994359442764
2021-06-28,2,High-vol Rally,0.5,0.9904846695076943
2021-06-29,2,High-vol Rally,0.5,0.9833812098034346
2021-06-30,2,High-vol Rally,0.5,0.9807980358640721
2021-07-01,2,High-vol Rally,0.5,0.9925991011063449
2021-07-02,2,High-vol Rally,0.5,0.9949529796093728
2021-07-05,2,High-vol Rally,0.5,0.9977095983114782
2021-07-06,2,High-vol Rally,0.5,0.9961694239089157
2021-07-07,2,High-vol Rally,0.5,0.9966523485360517
2021-07-08,2,High-vol Rally,0.5,0.9902948482675797
2021-07-09,2,High-vol Rally,0.5,0.9996840640176167
2021-07-12,2,High-vol Rally,0.5,0.9995051466090138
2021-07-13,2,High-vol Rally,0.5,0.9994946405390323
2021-07-14,2,High-vol Rally,0.5,0.9996655664432124
2021-07-15,2,High-vol Rally,0.5,0.9999712345296806
2021-07-16,2,High-vol Rally,0.5,0.9983940882211214
2021-07-19,2,High-vol Rally,0.5,0.9754159846763955
2021-07-20,2,High-vol Rally,0.5,0.998450689790491
2021-07-21,2,High-vol Rally,0.5,0.9986068403156996
2021-07-22,2,High-vol Rally,0.5,0.9891290385356556
2021-07-23,6,High-vol Rally,1.0,0.5491574969477194
2021-07-26,6,High-vol Rally,1.0,0.7990255314833794
2021-07-27,6,High-vol Rally,1.0,0.7583172216574405
2021-07-28,3,Low-vol Rally,0.5,0.6335243502924016
2021-07-29,3,Low-vol Rally,0.5,0.6884013923400425
2021-07-30,3,Low-vol Rally,0.5,0.7187888684620979
2021-08-02,3,Low-vol Rally,0.5,0.7252573664640285
2021-08-03,3,Low-vol Rally,0.5,0.728364790241215
2021-08-04,3,Low-vol Rally,0.5,0.6947919952252382
2021-08-05,3,Low-vol Rally,0.5,0.552241025806145
2021-08-06,5,Low-vol Rally,0.5,0.981697307980656
2021-08-09,5,Low-vol Rally,0.5,0.9999468964927989
2021-08-10,5,Low-vol Rally,0.5,0.9999995804920189
2021-08-11,5,Low-vol Rally,0.5,0.9999999617375587
2021-08-12,5,Low-vol Rally,0.5,0.9999988196330069
2021-08-13,5,Low-vol Rally,0.5,0.9999960921599227
2021-08-16,5,Low-vol Rally,0.5,0.9981988050414632
2021-08-17,5,Low-vol Rally,0.5,0.9841149385393341
2021-08-18,5,Low-vol Rally,0.5,0.6271324428451962
2021-08-19,2,High-vol Rally,0.5,0.7287964725434342
2021-08-20,2,High-vol Rally,0.5,0.783567497332823
2021-08-23,2,High-vol Rally,0.5,0.8338219218441714
2021-08-24,2,High-vol Rally,0.5,0.8819789640541107
2021-08-25,2,High-vol Rally,0.5,0.9032055640669618
2021-08-26,2,High-vol Rally,0.5,0.9143503202976507
2021-08-27,2,High-vol Rally,0.5,0.9125199962978332
2021-08-30,2,High-vol Rally,0.5,0.8847007458770015
2021-08-31,2,High-vol Rally,0.5,0.8062582484447589
2021-09-01,2,High-vol Rally,0.5,0.6986030067149103
2021-09-02,2,High-vol Rally,0.5,0.643713140546623
2021-09-03,2,High-vol Rally,0.5,0.5659783038630146
2021-09-06,2,High-vol Rally,0.5,0.5433172641597459
2021-09-07,2,High-vol Rally,0.5,0.6352642223138918
2021-09-08,1,Transition,0.5,0.990997337163626
2021-09-09,1,Transition,0.5,0.9996043708304785
